match_id,datetime,home_team,away_team,scoreline,game_type,initial_lineups,final_lineups,substitution_summary
20250610000455roania-v-ruia6-2,2025-06-10 00:04:55,Romania,Russia,6-2,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""larry"", ""STEAM_0:1:741203476""], [""RW"", ""gus"", ""STEAM_0:0:783894272""]], ""home"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""Test Object 1"", ""STEAM_0:1:105274742""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]]}","{""away"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""larry"", ""STEAM_0:1:741203476""], [""RW"", ""gus"", ""STEAM_0:0:783894272""]], ""home"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""Test Object 1"", ""STEAM_0:1:105274742""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]]}",[]
20250609230505iooccer-v-iooccer4-3,2025-06-09 23:05:05,IOSoccer,IOSoccer,4-3,6v6,"{""away"": [[""GK"", ""shaq"", ""STEAM_0:0:523865819""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""gus"", ""STEAM_0:0:783894272""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]]}","{""away"": [[""GK"", ""shaq"", ""STEAM_0:0:523865819""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""Yerzy"", ""STEAM_0:1:795040256""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", null, null]], ""home"": [[""GK"", ""shaq"", ""STEAM_0:0:523865819""], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""gus"", ""STEAM_0:0:783894272""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]]}",[]
20250609011322iocaixa-v-iocaixb6-8,2025-06-09 01:13:22,IOSCA MIX A,IOSCA MIX B,6-8,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""Snowy"", ""STEAM_0:0:566727630""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""Snowy"", ""STEAM_0:0:566727630""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""]]}",[]
20250608233229iocaixa-v-iocaixb6-4,2025-06-08 23:32:29,IOSCA MIX A,IOSCA MIX B,6-4,6v6,"{""away"": [[""GK"", ""Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""CM"", ""Pepe 1.1.7 .Ra.r"", ""STEAM_0:1:846551844""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", null, null], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Krythx"", ""STEAM_0:1:126572080""]]}","{""away"": [[""GK"", ""Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""CM"", ""Pepe 1.1.7 .Ra.r"", ""STEAM_0:1:846551844""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Krythx"", ""STEAM_0:1:126572080""]]}",[]
20250608215235iocaixa-v-iocaixb9-4,2025-06-08 21:52:35,IOSCA MIX A,IOSCA MIX B,9-4,6v6,"{""away"": [[""GK"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""LB"", ""colon"", ""STEAM_0:0:634551970""], [""RB"", ""iMuted"", ""STEAM_0:1:6064525""], [""CM"", ""Pisco"", ""STEAM_0:0:423977434""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""NOSCAPE777"", ""STEAM_0:1:627950827""]], ""home"": [[""GK"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Bicho"", ""STEAM_0:1:776748154""]]}","{""away"": [[""GK"", ""iMuted"", ""STEAM_0:1:6064525""], [""LB"", ""colon"", ""STEAM_0:0:634551970""], [""RB"", ""Slicer"", ""STEAM_0:0:115494837""], [""CM"", ""NOSCAPE777"", ""STEAM_0:1:627950827""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""iMuted"", ""STEAM_0:1:6064525""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""larry"", ""STEAM_0:1:741203476""]]}","[[""home"", [""Adrian    A"", ""STEAM_0:1:705029347""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250608202326iocaixa-v-iocaixb0-6,2025-06-08 20:23:26,IOSCA MIX A,IOSCA MIX B,0-6,6v6,"{""away"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""cagarruta"", ""STEAM_0:1:521709613""]], ""home"": [[""GK"", null, null], [""LB"", ""Reyveron"", ""STEAM_0:1:574160535""], [""RB"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""CM"", ""Deravi"", ""STEAM_0:0:845055840""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""CJ!!"", ""STEAM_0:1:740689232""]]}","{""away"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""cagarruta"", ""STEAM_0:1:521709613""]], ""home"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", ""Reyveron"", ""STEAM_0:1:574160535""], [""RB"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""CM"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Deravi"", ""STEAM_0:0:845055840""]]}",[]
20250608194607iocaixa-v-iocaixb6-3,2025-06-08 19:46:07,IOSCA MIX A,IOSCA MIX B,6-3,6v6,"{""away"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""gus"", ""STEAM_0:0:783894272""], [""CM"", ""cagarruta"", ""STEAM_0:1:521709613""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Deravi"", ""STEAM_0:0:845055840""]], ""home"": [[""GK"", null, null], [""LB"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""yeico"", ""STEAM_0:0:838076937""], [""LW"", ""Empanada"", ""STEAM_0:0:613214094""], [""RW"", ""Yerzy"", ""STEAM_0:1:795040256""]]}","{""away"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""gus"", ""STEAM_0:0:783894272""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""cagarruta"", ""STEAM_0:1:521709613""], [""RW"", ""Deravi"", ""STEAM_0:0:845055840""]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""Adrian    A"", ""STEAM_0:1:705029347""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""yeico"", ""STEAM_0:0:838076937""], [""LW"", ""Empanada"", ""STEAM_0:0:613214094""], [""RW"", ""Yerzy"", ""STEAM_0:1:795040256""]]}",[]
20250608000442iocaixa-v-iocaixb7-4,2025-06-08 00:04:42,IOSCA MIX A,IOSCA MIX B,7-4,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""iMuted"", ""STEAM_0:1:6064525""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}","{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Empanada"", ""STEAM_0:0:613214094""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""iMuted"", ""STEAM_0:1:6064525""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}","[[""away"", [""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""Noscape"", ""STEAM_0:1:627950827""]]]"
20250607215425iocaixa-v-iocaixb6-6,2025-06-07 21:54:25,IOSCA MIX A,IOSCA MIX B,6-6,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""iMuted"", ""STEAM_0:1:6064525""], [""LW"", ""Noscape"", ""STEAM_0:1:627950827""], [""RW"", ""polar"", ""STEAM_0:0:495288729""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RW"", ""Snowy"", ""STEAM_0:0:566727630""]]}","{""away"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""iMuted"", ""STEAM_0:1:6064525""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Noscape"", ""STEAM_0:1:627950827""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RW"", ""Snowy"", ""STEAM_0:0:566727630""]]}",[]
20250607205217r-v-c5-2,2025-06-07 20:52:17,Movistar Riders,Chaquetones,5-2,6v6,"{""away"": [[""GK"", ""Joven violador"", ""STEAM_0:1:701404455""], [""LB"", ""Tinho"", ""STEAM_0:0:693474670""], [""RB"", ""gary"", ""STEAM_0:1:739979541""], [""CM"", ""riki988"", ""STEAM_0:0:921231302""], [""LW"", ""2pac"", ""STEAM_0:0:456191419""], [""RW"", ""sandia"", ""STEAM_0:0:935322498""]], ""home"": [[""GK"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LB"", ""vini"", ""STEAM_0:0:571369029""], [""RB"", ""Chuky"", ""STEAM_0:0:115985751""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Slicer"", ""STEAM_0:0:115494837""]]}","{""away"": [[""GK"", ""Joven violador"", ""STEAM_0:1:701404455""], [""LB"", ""Tinho"", ""STEAM_0:0:693474670""], [""RB"", ""gary"", ""STEAM_0:1:739979541""], [""CM"", ""coca"", ""STEAM_0:0:898995799""], [""LW"", ""2pac"", ""STEAM_0:0:456191419""], [""RW"", ""sandia"", ""STEAM_0:0:935322498""]], ""home"": [[""GK"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LB"", ""vini"", ""STEAM_0:0:571369029""], [""RB"", ""Chuky"", ""STEAM_0:0:115985751""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Slicer"", ""STEAM_0:0:115494837""]]}","[[""home"", [""larry"", ""STEAM_0:1:741203476""], [""larry"", ""STEAM_0:1:741203476""]], [""away"", [""riki988"", ""STEAM_0:0:921231302""], [""coca"", ""STEAM_0:0:898995799""]]]"
20250607153854iocaixa-v-iocaixb6-1,2025-06-07 15:38:54,IOSCA MIX A,IOSCA MIX B,6-1,6v6,"{""away"": [[""GK"", ""AdriangkD4?"", ""STEAM_0:1:705029347""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""Cringo"", ""STEAM_0:1:6064525""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""larry"", ""STEAM_0:1:741203476""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""AdriangkD4?"", ""STEAM_0:1:705029347""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Yerzy"", ""STEAM_0:1:795040256""], [""RW"", ""Cringo"", ""STEAM_0:1:6064525""]], ""home"": [[""GK"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""LB"", ""gus"", ""STEAM_0:0:783894272""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""larry"", ""STEAM_0:1:741203476""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]]}",[]
20250606225111iocaixa-v-iocaixb6-7,2025-06-06 22:51:11,IOSCA MIX A,IOSCA MIX B,6-7,6v6,"{""away"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""Loki"", ""STEAM_0:0:631503315""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]], ""home"": [[""GK"", null, null], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Pepe 1.1.7 .Ra.r"", ""STEAM_0:1:846551844""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""yeico"", ""STEAM_0:0:838076937""], [""RW"", ""ykwin"", ""STEAM_0:0:837955394""]]}","{""away"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""Loki"", ""STEAM_0:0:631503315""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""Fallen"", ""STEAM_0:1:4812742""]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Pepe 1.1.7 .Ra.r"", ""STEAM_0:1:846551844""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""yeico"", ""STEAM_0:0:838076937""], [""RW"", ""ykwin"", ""STEAM_0:0:837955394""]]}",[]
20250606020047egypt-v-iran6-5,2025-06-06 02:00:47,Egypt,Iran,6-5,6v6,"{""away"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Pepe poalarga  1.1.6"", ""STEAM_0:1:846551844""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", null, null], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""barella"", ""STEAM_0:1:1975079""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", null, null]]}","{""away"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Pepe poalarga  1.1.6"", ""STEAM_0:1:846551844""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""barella"", ""STEAM_0:1:1975079""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""]]}","[[""home"", [""Felix"", ""STEAM_0:0:556347741""], [""Felix"", ""STEAM_0:0:556347741""]]]"
20250606012552argentina-v-france4-5,2025-06-06 01:25:52,Argentina,France,4-5,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Pepe poalarga  1.1.5"", ""STEAM_0:1:846551844""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""barella"", ""STEAM_0:1:1975079""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""Empanada"", ""STEAM_0:0:613214094""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}","{""away"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Pepe poalarga  1.1.5"", ""STEAM_0:1:846551844""], [""LW"", ""Snowy"", ""STEAM_0:0:566727630""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""barella"", ""STEAM_0:1:1975079""], [""CM"", ""0)"", ""STEAM_0:0:842808826""], [""LW"", ""Empanada"", ""STEAM_0:0:613214094""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}",[]
20250606001321iocaixa-v-iocaixb3-4,2025-06-06 00:13:21,IOSCA MIX A,IOSCA MIX B,3-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""Pepe poalarga  1.1.4"", ""STEAM_0:1:846551844""], [""LW"", ""Cringo"", ""STEAM_0:1:6064525""], [""RW"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""barella"", ""STEAM_0:1:1975079""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Cuevita"", ""STEAM_0:1:695163331""], [""LW"", ""ya no juego"", ""STEAM_0:0:712559796""], [""RW"", ""Empanada"", ""STEAM_0:0:613214094""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0)"", ""STEAM_0:0:842808826""], [""CM"", ""Pepe poalarga  1.1.4"", ""STEAM_0:1:846551844""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""barella"", ""STEAM_0:1:1975079""], [""RB"", ""Loki"", ""STEAM_0:0:631503315""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""ya no juego"", ""STEAM_0:0:712559796""], [""RW"", ""Empanada"", ""STEAM_0:0:613214094""]]}","[[""away"", [""0)"", ""STEAM_0:0:842808826""], [""El lag es mi personalidad"", ""STEAM_0:0:495288729""]], [""away"", [""Cringo"", ""STEAM_0:1:6064525""], [""srv"", ""STEAM_0:1:625844098""]]]"
20250605004426nigeria-v-erbia5-7,2025-06-05 00:44:26,Nigeria,Serbia,5-7,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Pepe martines"", ""STEAM_0:0:566727630""], [""RB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""CM"", ""cagarruta"", ""STEAM_0:1:521709613""], [""LW"", ""Loki"", ""STEAM_0:0:631503315""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Lets never pass to cringo"", ""STEAM_0:1:6064525""], [""LW"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RW"", ""Messinho [Promesa Lesionado]"", ""STEAM_0:1:795040256""]]}","{""away"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""Pepe martines"", ""STEAM_0:0:566727630""], [""RB"", ""R1C4RDR0(OR10N)"", ""STEAM_0:1:722278941""], [""CM"", ""cagarruta"", ""STEAM_0:1:521709613""], [""LW"", ""Loki"", ""STEAM_0:0:631503315""], [""RW"", ""secso"", ""STEAM_0:0:641661038""]], ""home"": [[""GK"", ""Donnaruma"", ""STEAM_0:1:588628560""], [""LB"", ""0)"", ""STEAM_0:0:842808826""], [""RB"", ""Empanada"", ""STEAM_0:0:613214094""], [""CM"", ""Lets never pass to cringo"", ""STEAM_0:1:6064525""], [""LW"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RW"", ""Messinho [Promesa Lesionado]"", ""STEAM_0:1:795040256""]]}",[]
